Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
RightS026022,-26.5583,-12.3671,1.188e-17,9.190e-18,3.777e-18,-0.0,-48.32,0
RightS026023,-26.4641,-12.4588,1.705e-20,2.219e-20,2.800e-20,0.0,-47.6,0
RightS026025,-26.5325,-12.4356,1.524e-18,1.329e-18,7.348e-19,0.001,-47.96,0
RightS026028,-26.5673,-12.4822,1.530e-19,1.632e-19,1.346e-19,0.0,-47.46,0
RightS026029,-26.4820,-12.3019,1.398e-19,1.493e-19,1.196e-19,0.0,-48.51,0
RightS026033,-26.5523,-12.5246,2.690e-14,1.829e-14,5.973e-15,0.001,-47.13,0
RightS026036,-26.5754,-12.4042,2.787e-19,2.948e-19,2.401e-19,-0.001,-47.91,0
RightS026044,-26.4617,-12.4780,1.960e-19,2.047e-19,1.620e-19,0.0,-47.65,0
RightS026045,-26.4758,-12.4599,1.744e-20,2.217e-20,2.570e-20,0.001,-47.47,0
RightS026059,-26.5259,-12.4965,1.462e-20,1.843e-20,2.110e-20,-0.0,-47.16,0
RightS026066,-26.5221,-12.4347,3.829e-20,4.663e-20,4.995e-20,0.001,-47.97,0
RightS026069,-26.4866,-12.4651,1.999e-19,2.225e-19,2.014e-19,0.001,-47.41,0
RightS026074,-26.5388,-12.4555,1.127e-19,1.360e-19,1.461e-19,-0.0,-47.57,0
RightS026079,-26.5385,-12.4840,1.421e-20,1.867e-20,2.352e-20,0.001,-47.2,0
RightS026080,-26.4956,-12.4370,1.419e-19,1.553e-19,1.372e-19,-0.0,-47.78,0
RightS026083,-26.4468,-12.4666,2.152e-18,4.007e-18,1.075e-17,-0.001,-47.8,0
RightS026085,-26.4917,-12.4373,1.194e-20,1.748e-20,2.783e-20,-0.0,-48.58,0
RightS026091,-26.4903,-12.4430,6.461e-20,7.663e-20,7.655e-20,0.0,-47.58,0
RightS026097,-26.4024,-12.4632,2.743e-19,2.875e-19,2.282e-19,0.001,-47.92,0
RightS026098,-26.5043,-12.4342,9.197e-20,1.063e-19,1.028e-19,0.0,-48.04,0
RightS026100,-26.4170,-12.3420,1.550e-18,3.160e-18,9.859e-18,-0.0,-48.67,0
RightS026102,-26.4916,-12.4571,7.258e-19,6.819e-19,4.279e-19,-0.0,-47.22,0
RightS026103,-26.4870,-12.4440,6.626e-19,1.213e-18,2.998e-18,0.0,-47.25,0
RightS026104,-26.4928,-12.4474,1.833e-20,2.339e-20,2.765e-20,-0.0,-47.29,0
RightS026106,-26.5046,-12.4338,6.301e-20,7.589e-20,8.313e-20,0.0,-48.5,0
RightS026108,-26.4771,-12.4290,2.508e-19,2.500e-19,1.883e-19,-0.0,-48.54,0
RightS026109,-26.4604,-12.4521,1.758e-19,1.865e-19,1.540e-19,-0.0,-47.46,0
RightS026110,-26.5099,-12.4146,2.606e-18,3.889e-18,6.451e-18,-0.001,-48.33,0
RightS026113,-26.4916,-12.4491,1.246e-19,1.372e-19,1.179e-19,-0.0,-47.56,0
RightS026114,-26.5124,-12.4360,3.686e-20,4.350e-20,4.366e-20,-0.0,-47.16,0
RightS026115,-26.5259,-12.4290,8.243e-14,6.166e-14,2.399e-14,-0.001,-48.05,0
RightS026119,-26.5128,-12.4250,6.832e-18,1.117e-17,2.257e-17,-0.0,-48.29,0
RightS026126,-26.5270,-12.4131,8.667e-18,6.873e-18,3.162e-18,-0.0,-48.28,0
RightS026128,-26.4949,-12.4368,4.149e-20,4.898e-20,5.077e-20,0.001,-48.0,0
RightS026136,-26.4974,-12.4341,1.514e-20,2.005e-20,2.510e-20,0.001,-48.15,0
RightS026138,-26.4943,-12.4270,4.875e-18,4.093e-18,2.137e-18,-0.001,-48.32,0
RightS026143,-26.5045,-12.4411,6.621e-19,6.593e-19,4.709e-19,0.0,-47.43,0
RightS026144,-26.4833,-12.4367,2.681e-19,2.754e-19,2.177e-19,-0.0,-47.97,0
RightS026145,-26.4748,-12.4434,8.701e-14,7.555e-14,4.221e-14,0.0,-47.93,1
RightS026146,-26.4956,-12.4614,5.247e-20,6.078e-20,6.068e-20,-0.0,-47.2,0
RightS026147,-26.4675,-12.4366,9.317e-20,1.034e-19,9.447e-20,-0.001,-48.12,0
RightS026149,-26.5054,-12.4181,3.062e-18,6.380e-18,2.198e-17,-0.001,-48.61,0
RightS026150,-26.4632,-12.4537,2.418e-18,4.121e-18,9.014e-18,0.001,-47.68,0
RightS026152,-26.4992,-12.4160,1.951e-18,3.719e-18,9.898e-18,0.001,-48.54,0
RightS026153,-26.5052,-12.4605,7.514e-19,1.481e-18,4.422e-18,-0.0,-47.14,0
RightS026156,-26.5033,-12.4492,1.348e-18,2.166e-18,4.134e-18,-0.0,-47.3,0
RightS026157,-26.4722,-12.4191,1.877e-18,2.725e-18,4.137e-18,0.001,-48.53,0
RightS026159,-26.4899,-12.4226,4.755e-20,5.633e-20,5.768e-20,0.0,-48.59,0
RightS026160,-26.4867,-12.4156,8.404e-19,7.360e-19,4.181e-19,-0.0,-48.53,0
RightS026161,-26.4787,-12.4397,2.837e-18,5.856e-18,1.900e-17,-0.001,-47.84,0
RightS026164,-26.4755,-12.4396,7.326e-19,7.176e-19,4.984e-19,-0.0,-47.96,0
RightS026166,-26.4657,-12.4364,7.776e-18,6.043e-18,2.671e-18,-0.0,-48.24,0
RightS026169,-26.4747,-12.4497,1.227e-17,9.876e-18,4.379e-18,0.001,-47.4,1
RightS026170,-26.4744,-12.4493,2.574e-19,2.744e-19,2.258e-19,0.0,-47.68,0
RightS026172,-26.5151,-12.4339,7.047e-18,1.548e-17,5.947e-17,0.001,-47.84,0
RightS026173,-26.4661,-12.4323,2.517e-20,3.137e-20,3.531e-20,-0.001,-48.42,0
RightS026174,-26.4936,-12.4025,1.620e-20,2.026e-20,2.346e-20,0.001,-48.64,0
RightS026175,-26.4966,-12.4281,3.052e-19,3.257e-19,2.647e-19,-0.0,-48.2,0
RightS026177,-26.5207,-12.4567,1.135e-19,1.274e-19,1.140e-19,0.0,-47.23,0
RightS026179,-26.4988,-12.4227,2.573e-20,3.137e-20,3.309e-20,-0.0,-48.38,0
RightS026181,-26.4675,-12.4115,5.002e-20,6.370e-20,7.524e-20,0.0,-48.72,0
RightS026183,-26.4873,-12.4523,9.123e-19,8.225e-19,4.841e-19,0.0,-47.25,0
RightS026185,-26.4941,-12.4236,2.596e-18,4.809e-18,1.203e-17,-0.0,-48.63,0
RightS026186,-26.5206,-12.4335,1.315e-19,1.407e-19,1.140e-19,-0.0,-47.8,0
RightS026187,-26.5253,-12.4716,5.409e-19,8.431e-19,1.534e-18,0.0,-47.22,0
RightS026190,-26.4880,-12.4486,2.772e-18,2.354e-18,1.227e-18,0.0,-47.17,0
RightS026191,-26.4801,-12.4556,4.564e-20,5.827e-20,6.813e-20,-0.0,-47.51,0
RightS026194,-26.4897,-12.4275,3.237e-19,3.179e-19,2.202e-19,-0.0,-48.59,0
RightS026196,-26.4683,-12.4467,2.088e-20,2.743e-20,3.436e-20,0.0,-47.77,0
RightS026200,-26.4922,-12.4583,1.198e-17,9.431e-18,4.241e-18,0.0,-47.43,1
RightS026201,-26.5058,-12.4240,8.718e-18,6.972e-18,3.123e-18,0.0,-48.26,1
RightS026205,-26.5088,-12.4458,9.291e-17,6.924e-17,2.902e-17,-0.0,-47.17,0
RightS026206,-26.4860,-12.4248,1.493e-18,1.273e-18,6.907e-19,-0.0,-48.43,0
RightS026207,-26.5010,-12.4322,1.937e-20,2.357e-20,2.560e-20,-0.0,-48.2,0
RightS026209,-26.4790,-12.4080,3.896e-19,3.939e-19,2.982e-19,-0.0,-48.81,0
RightS026211,-26.4783,-12.4610,1.832e-17,1.412e-17,6.211e-18,0.001,-47.37,1
RightS026212,-26.4811,-12.4427,5.830e-17,4.243e-17,1.613e-17,-0.0,-47.31,0
RightS026214,-26.4953,-12.4503,5.876e-14,4.169e-14,1.514e-14,0.001,-47.26,0
RightS026215,-26.5267,-12.4524,1.872e-18,2.844e-18,4.854e-18,0.0,-47.27,0
RightS026216,-26.5385,-12.4320,1.572e-18,1.388e-18,7.851e-19,-0.0,-47.73,0
RightS026223,-26.4561,-12.4306,2.988e-20,3.802e-20,4.420e-20,-0.001,-48.17,0
RightS026224,-26.5150,-12.4312,2.404e-18,4.346e-18,1.069e-17,-0.0,-48.25,0
RightS026225,-26.4913,-12.4449,2.365e-18,4.037e-18,8.569e-18,0.0,-47.79,0
RightS026227,-26.4879,-12.4266,9.497e-18,2.377e-17,1.142e-16,0.0,-48.43,0
RightS026228,-26.5026,-12.4443,1.224e-20,1.647e-20,2.093e-20,0.0,-47.29,0
RightS026230,-26.4945,-12.4583,1.294e-20,1.757e-20,2.358e-20,0.001,-47.08,0
RightS026235,-26.4989,-12.4233,2.704e-19,2.863e-19,2.287e-19,0.0,-48.44,0
RightS026236,-26.4804,-12.4508,2.370e-19,2.398e-19,1.773e-19,0.0,-47.35,0
RightS026239,-26.5010,-12.4500,1.274e-19,1.377e-19,1.193e-19,-0.0,-47.23,0
RightS026240,-26.5161,-12.4355,1.613e-17,1.237e-17,5.453e-18,0.001,-47.91,1
RightS026241,-26.4918,-12.4167,3.324e-19,3.297e-19,2.469e-19,0.0,-48.54,0
RightS026242,-26.5113,-12.3999,7.529e-20,8.486e-20,7.731e-20,-0.0,-48.55,0
RightS026245,-26.5386,-12.4430,7.591e-14,6.660e-14,3.684e-14,0.0,-47.69,1
RightS026246,-26.4753,-12.4269,1.121e-14,7.580e-15,2.467e-15,-0.0,-48.28,0
RightS026247,-26.5166,-12.4554,3.032e-18,6.301e-18,2.007e-17,0.0,-47.36,0
RightS026249,-26.5015,-12.4189,4.710e-20,5.639e-20,5.642e-20,-0.001,-48.42,0
RightS026250,-26.5021,-12.4250,1.926e-19,1.997e-19,1.566e-19,0.0,-48.1,0
RightS026254,-26.5083,-12.4246,6.334e-18,9.208e-18,1.504e-17,-0.0,-48.37,0
RightS026255,-26.5181,-12.4475,5.711e-19,5.591e-19,3.823e-19,-0.001,-47.43,0
RightS026257,-26.5157,-12.4319,7.987e-19,7.366e-19,4.493e-19,-0.001,-48.07,0
RightS026258,-26.4820,-12.4420,2.882e-14,2.829e-14,2.046e-14,-0.0,-47.82,1
RightS026263,-26.5076,-12.4341,2.257e-18,1.983e-18,1.107e-18,0.001,-47.95,0
RightS026264,-26.5064,-12.4268,1.154e-20,1.579e-20,2.216e-20,0.0,-48.14,0
RightS026266,-26.5113,-12.4309,1.838e-19,1.888e-19,1.412e-19,0.0,-48.16,0
RightS026268,-26.4803,-12.4353,3.736e-18,7.413e-18,2.249e-17,-0.0,-48.21,0
RightS026269,-26.5200,-12.4374,3.853e-20,4.829e-20,5.516e-20,-0.0,-47.64,0
RightS026270,-26.4728,-12.4383,1.401e-17,1.061e-17,4.327e-18,0.001,-48.05,1
RightS026271,-26.5113,-12.4377,1.513e-18,1.294e-18,7.005e-19,0.0,-47.75,0
RightS026272,-26.5132,-12.4337,1.237e-18,1.117e-18,6.307e-19,0.0,-47.9,0
RightS026274,-26.5061,-12.4295,3.089e-18,5.532e-18,1.289e-17,0.0,-48.13,0
RightS026277,-26.5166,-12.4398,2.012e-18,1.720e-18,9.256e-19,0.0,-47.81,0
RightS026279,-26.4778,-12.4401,7.644e-19,7.070e-19,4.401e-19,0.0,-47.88,0
RightS026283,-26.4767,-12.4394,2.397e-18,3.445e-18,5.250e-18,0.0,-47.88,0
RightS026284,-26.4758,-12.4376,1.405e-17,1.112e-17,5.070e-18,0.0,-47.99,1
RightS026287,-26.5038,-12.4332,1.522e-19,1.633e-19,1.368e-19,-0.0,-48.03,0
RightS026289,-26.5081,-12.4400,1.575e-18,1.482e-18,9.294e-19,0.0,-47.62,0
RightS026290,-26.5059,-12.4337,3.319e-19,3.389e-19,2.541e-19,-0.0,-47.99,0
RightS026291,-26.5162,-12.4301,3.901e-19,3.573e-19,2.261e-19,-0.001,-47.93,0
RightS026296,-26.5120,-12.4382,5.328e-18,4.361e-18,2.110e-18,0.001,-47.69,0
RightS026297,-26.5055,-12.4340,1.467e-18,2.886e-18,8.103e-18,-0.0,-48.01,0
RightS026298,-26.5178,-12.4357,6.480e-20,7.069e-20,6.178e-20,-0.002,-47.79,0
RightS026301,-26.4723,-12.4397,1.508e-18,2.730e-18,6.424e-18,-0.0,-48.0,0
RightS026305,-26.4698,-12.4403,1.004e-20,1.416e-20,2.026e-20,-0.0,-47.93,0
RightS026307,-26.5249,-12.4340,3.434e-19,3.346e-19,2.321e-19,-0.0,-47.98,0
RightS026308,-26.5112,-12.4301,1.518e-19,1.565e-19,1.191e-19,0.0,-48.08,0
RightS026310,-26.5195,-12.4366,4.048e-19,3.996e-19,2.844e-19,-0.0,-47.77,0
RightS026311,-26.4752,-12.4359,1.960e-18,3.777e-18,1.031e-17,-0.0,-47.98,0
RightS026312,-26.4686,-12.4426,2.394e-20,3.155e-20,3.940e-20,0.0,-47.9,0
RightS026315,-26.4794,-12.4437,3.651e-20,4.354e-20,4.561e-20,0.0,-47.83,0
RightS026316,-26.4774,-12.4380,1.805e-20,2.395e-20,3.093e-20,-0.0,-47.92,0
RightS026319,-26.4724,-12.4410,5.021e-18,4.045e-18,1.871e-18,0.001,-47.91,0
RightS026320,-26.5163,-12.4394,1.190e-18,1.148e-18,7.645e-19,-0.001,-47.75,0
RightS026322,-26.4770,-12.4378,1.147e-18,2.188e-18,5.749e-18,0.0,-48.09,0
RightS026327,-26.5175,-12.4369,4.181e-18,3.408e-18,1.626e-18,0.0,-47.74,0
RightS026328,-26.5195,-12.4369,2.019e-19,2.219e-19,1.948e-19,0.0,-47.85,0
RightS026331,-26.5299,-12.4284,1.208e-19,1.362e-19,1.282e-19,0.0,-47.9,0
RightS026332,-26.4678,-12.4408,8.420e-19,8.004e-19,5.126e-19,0.001,-48.0,0
RightS026334,-26.4679,-12.4433,6.376e-20,7.101e-20,6.409e-20,-0.001,-47.76,0
RightS026336,-26.5159,-12.4329,3.081e-19,2.968e-19,1.994e-19,0.0,-47.9,0
RightS026338,-26.4673,-12.4382,3.313e-19,3.460e-19,2.756e-19,0.0,-48.15,0
RightS026339,-26.5230,-12.4399,1.522e-18,2.257e-18,3.590e-18,0.0,-47.8,0
RightS026342,-26.4745,-12.4412,1.620e-20,2.211e-20,3.068e-20,-0.001,-47.86,0
RightS026343,-26.5250,-12.4346,1.044e-18,9.708e-19,5.831e-19,0.0,-47.86,0
RightS026344,-26.4690,-12.4394,1.363e-19,1.454e-19,1.186e-19,0.001,-47.95,0
RightS026345,-26.5201,-12.4421,2.078e-18,1.719e-18,8.577e-19,0.0,-47.63,0
RightS026346,-26.4627,-12.4405,1.726e-18,1.559e-18,8.699e-19,-0.001,-47.91,0
RightS026349,-26.4702,-12.4366,8.781e-20,9.587e-20,8.279e-20,0.0,-47.99,0
RightS026350,-26.5189,-12.4281,7.722e-20,8.970e-20,9.083e-20,0.001,-48.02,0
RightS026356,-26.5323,-12.4342,7.699e-19,7.578e-19,5.196e-19,0.0,-47.8,0
RightS026357,-26.5179,-12.4349,2.766e-18,2.437e-18,1.339e-18,0.001,-47.81,0
RightS026358,-26.5230,-12.4366,3.913e-19,3.843e-19,2.658e-19,0.0,-47.82,0
RightS026359,-26.5181,-12.4276,1.299e-17,9.626e-18,3.807e-18,-0.0,-48.05,0
RightS026360,-26.4693,-12.4368,3.547e-18,6.427e-18,1.531e-17,-0.0,-48.07,0
RightS026362,-26.5172,-12.4322,4.764e-18,3.934e-18,2.023e-18,0.0,-47.97,0
RightS026363,-26.4704,-12.4412,5.638e-14,4.288e-14,1.771e-14,-0.001,-48.05,1
RightS026365,-26.4626,-12.4395,1.011e-14,6.703e-15,2.176e-15,-0.0,-48.06,0
RightS026368,-26.4765,-12.4522,1.262e-18,1.250e-18,8.585e-19,-0.0,-47.63,0
RightS026369,-26.4674,-12.4464,4.903e-19,5.070e-19,3.771e-19,0.0,-47.94,0
RightS026370,-26.4596,-12.4472,1.910e-19,2.083e-19,1.740e-19,0.0,-47.77,0
RightS026372,-26.4743,-12.4500,1.207e-19,1.317e-19,1.193e-19,0.0,-47.71,0
RightS026373,-26.4640,-12.4355,8.564e-20,9.837e-20,9.562e-20,-0.0,-48.06,0
RightS026375,-26.5322,-12.4379,2.533e-19,2.727e-19,2.291e-19,-0.001,-47.81,0
RightS026377,-26.5213,-12.4338,1.367e-18,2.700e-18,7.930e-18,-0.001,-47.81,0
RightS026381,-26.4707,-12.4430,3.411e-18,2.900e-18,1.559e-18,0.0,-47.89,0
RightS026383,-26.4674,-12.4390,4.768e-20,5.320e-20,4.757e-20,0.0,-47.96,0
RightS026386,-26.4676,-12.4400,6.990e-20,8.217e-20,8.351e-20,-0.001,-47.98,0
RightS026387,-26.5307,-12.4307,1.386e-19,1.476e-19,1.186e-19,-0.0,-47.74,0
RightS026389,-26.5300,-12.4301,3.918e-18,3.390e-18,1.794e-18,-0.001,-47.99,0
RightS026390,-26.5427,-12.4421,1.352e-18,2.189e-18,4.488e-18,0.001,-47.68,0
RightS026392,-26.4585,-12.4442,8.289e-19,8.198e-19,5.673e-19,0.0,-47.88,0
RightS026394,-26.4575,-12.4480,8.106e-19,7.790e-19,5.361e-19,0.001,-47.81,0
RightS026395,-26.4545,-12.4389,2.292e-17,1.869e-17,8.862e-18,0.0,-47.95,0
RightS026396,-26.5347,-12.4315,1.372e-19,1.528e-19,1.371e-19,0.001,-47.92,0
RightS026398,-26.4550,-12.4476,8.586e-18,6.831e-18,3.136e-18,-0.0,-47.89,1
RightS026400,-26.5239,-12.4296,1.015e-19,1.122e-19,1.021e-19,0.0,-48.04,0
RightS026401,-26.5310,-12.4264,1.010e-18,1.879e-18,4.766e-18,-0.001,-47.93,0
RightS026404,-26.5344,-12.4215,1.107e-17,8.814e-18,4.059e-18,0.002,-48.11,0
RightS026405,-26.5295,-12.4334,6.056e-19,1.035e-18,2.323e-18,-0.001,-47.91,0
RightS026406,-26.4588,-12.4415,5.781e-19,5.707e-19,3.958e-19,-0.0,-47.94,0
RightS026408,-26.5366,-12.4387,7.423e-19,7.336e-19,5.106e-19,-0.0,-47.77,0
RightS026410,-26.4581,-12.4443,1.296e-20,1.669e-20,2.114e-20,-0.001,-47.92,0
RightS026411,-26.5274,-12.4273,2.310e-19,2.391e-19,1.813e-19,-0.001,-47.8,0
RightS026413,-26.5414,-12.4370,2.568e-18,2.203e-18,1.159e-18,-0.0,-47.65,0
RightS026414,-26.4567,-12.4418,2.543e-18,2.135e-18,1.097e-18,-0.001,-47.93,0
RightS026418,-26.5286,-12.4314,1.288e-18,2.157e-18,4.546e-18,-0.0,-47.85,0
RightS026419,-26.4545,-12.4440,1.012e-17,7.994e-18,3.630e-18,0.001,-47.87,1
RightS026420,-26.4447,-12.4444,3.440e-18,3.009e-18,1.690e-18,0.0,-47.95,0
RightS026421,-26.4502,-12.4452,1.927e-18,1.755e-18,1.022e-18,0.001,-47.88,0
RightS026422,-26.5373,-12.4259,3.616e-19,3.504e-19,2.395e-19,0.001,-48.04,0
RightS026423,-26.4539,-12.4388,2.001e-19,2.156e-19,1.804e-19,0.001,-48.13,0
RightS026427,-26.5470,-12.4339,2.090e-18,1.805e-18,9.923e-19,0.0,-47.91,0
RightS026428,-26.4499,-12.4381,7.209e-18,6.182e-18,3.368e-18,0.001,-48.04,0
RightS026429,-26.5342,-12.4280,8.895e-20,9.462e-20,7.755e-20,-0.001,-48.02,0
RightS026431,-26.5406,-12.4252,6.119e-20,6.955e-20,6.410e-20,-0.0,-47.89,0
RightS026432,-26.5231,-12.4295,1.161e-20,1.636e-20,2.444e-20,0.0,-48.0,0
RightS026433,-26.5334,-12.4253,3.232e-20,4.101e-20,4.700e-20,-0.0,-48.08,0
RightS026434,-26.4425,-12.4406,3.768e-18,3.177e-18,1.624e-18,-0.0,-47.92,1
RightS026435,-26.5435,-12.4323,1.114e-18,2.172e-18,6.198e-18,-0.0,-47.8,0
RightS026436,-26.4495,-12.4408,5.296e-14,4.677e-14,2.574e-14,-0.0,-47.97,1
RightS026437,-26.4364,-12.4382,1.513e-19,1.673e-19,1.498e-19,0.001,-47.93,0
RightS026438,-26.4525,-12.4384,7.139e-19,1.217e-18,2.633e-18,0.0,-48.01,0
